anchors	qid	geni_id	wikidata_label	geni_name	evidence
2	Q1779797	6000000000176523567	Waleran de Beaumont, 4th Earl of Warwick	Waleran de Beaumont 4th Earl of Warwick	father: Q1392289 carries 6000000000176627184, and so does our tree | mother: Q61911606 carries 6000000004828308499, and so does our tree
2	Q1811439	6000000002043186152	Luitgarde of Vermandois	Luitgarde	father: Q513843 carries 6000000001441184437, and so does our tree | mother: Q6051215 carries 6000000003494707647, and so does our tree
2	Q1815905	6000000000701073762	Calvisia Domitia Lucilla	Domitia Lucilla Minor	father: Q10963713 carries 6000000003645864827, and so does our tree | mother: Q12278988 carries 6000000008211626950, and so does our tree
2	Q18326069	4591227	Barbro Axelsdotter	Barbro Axelsdotter Bielke	father: Q5562888 carries 6000000003274888364, and so does our tree | mother: Q18326066 carries 6000000003274794856, and so does our tree
2	Q1834423	6000000006727781710	Anna of Nassau-Dillenburg	Anna von Nassau-Dillenburg	father: Q688471 carries 6000000003827363337, and so does our tree | mother: Q202566 carries 6000000003827368069, and so does our tree
2	Q18526915	6000000006444223100	Richard Stafford, 1st Baron Stafford of Clifton	Richard Stafford K.B., Baron Clifton	father: Q4441326 carries 6000000006410225247, and so does our tree | mother: Q56373801 carries 6000000002043252409, and so does our tree
2	Q18528955	6000000008716405133	Margaret Douglas	Margaret Stewart	father: Q294671 carries 6000000003274095104, and so does our tree | mother: Q271434 carries 6000000000406543166, and so does our tree
2	Q1853096	6000000001744815012	Simon III de Montfort	"Simon ""le Chauve"" de Montfort seigneur de Montfort"	father: Q453346 carries 6000000002442771476, and so does our tree | mother: Q2827027 carries 6000000003827225773, and so does our tree
2	Q18606821	6000000002860158739	Agnes of Montfort	Agnès de Montfort dame de Gournay	father: Q453346 carries 6000000002442771476, and so does our tree | mother: Q2827027 carries 6000000003827225773, and so does our tree
2	Q18619804	6000000003243447496	Laurence de Hainaut	Lauretia de Hainaut	father: Q703389 carries 6000000012852760213, and so does our tree | mother: Q279770 carries 6000000001594086076, and so does our tree
2	Q1868984	6000000003827464637	Magdalena of Nassau-Dillenburg	Magdalene von Nassau-Dillenburg Gräfin zu Hohenlohe-Weikersheim	father: Q688471 carries 6000000003827363337, and so does our tree | mother: Q202566 carries 6000000003827368069, and so does our tree
2	Q18714349	6000000002718980786	Rohese de Clare	Rohese de Clare Baroness de Mowbray	father: Q661604 carries 6000000004838081617, and so does our tree | mother: Q3851876 carries 6000000003649638204, and so does our tree
2	Q196022	6000000000307247672	Henriette Catherine of Nassau	Henriëtte Catharina Nassau Herzogin zu Anhalt-Dessau	father: Q167236 carries 4040216435970129981, and so does our tree | mother: Q62511 carries 4040221674860032328, and so does our tree
2	Q1962578	6000000000857016008	Marie of Luxembourg, Countess of Vendôme	Maria comtesse de Saint-Paul of Luxembourg Countess of Saint-Pol	father: Q480455 carries 6000000002447256295, and so does our tree | mother: Q3846996 carries 6000000006444099404, and so does our tree
2	Q1971193	6000000004396350296	Pavel Nikolaievich Demidov	Pavel Nikolayevich Demidov	father: Q1122173 carries 6000000004439642007, and so does our tree | mother: Q274886 carries 6000000004459670018, and so does our tree
2	Q1982943	6000000015601498450	Theodorus de Smeth	Theodorus de Smeth	father: Q76272843 carries 6000000015601496392, and so does our tree | mother: Q75389030 carries 6000000015601361876, and so does our tree
2	Q19842254	6000000003888152911	Lennart Ribbing	Lennart Ribbing	father: Q16945477 carries 6000000007433632615, and so does our tree | mother: Q108502246 carries 6000000007433808326, and so does our tree
2	Q19873053	6000000002116068283	William Hay, 4th Earl of Erroll	William Hay	father: Q19873052 carries 6000000006290599156, and so does our tree | mother: Q75388547 carries 6000000002187894691, and so does our tree
2	Q20107695	6000000006727749864	Anna Sibylla of Schwarzburg-Rudolstadt	Anna Sybilla Sibylle Schwarzburg Gräfin zu Schwarzburg-Sondershausen	father: Q317621 carries 6000000006727764663, and so does our tree | mother: Q2318556 carries 6000000001857303364, and so does our tree
2	Q20192436	6000000014162498119	Alice Elfride Victurnienne de Rochechouart-Mortemart	Alice de Rochechouart de Mortemart	father: Q2690559 carries 6000000014162425634, and so does our tree | mother: Q20196146 carries 6000000014126818469, and so does our tree
2	Q2045778	6000000003645908381	Antiochus	Antiochus	father: Q3365 carries 6000000007376492703, and so does our tree | mother: Q237642 carries 6000000007376819364, and so does our tree
2	Q20498571	6000000003897526339	Adelaide of Brunswick-Lüneburg	Adelheid von Braunschweig-Lüneburg	father: Q703249 carries 6000000003646057185, and so does our tree | mother: Q1309296 carries 6000000003646057190, and so does our tree
2	Q2054995	6000000007141651300	Willa of Tuscany	Willa of Tuscany	father: Q705998 carries 6000000007043482057, and so does our tree | mother: Q15730031 carries 6000000000424683366, and so does our tree
2	Q205797	6000000003320572226	Francis II, Duke of Lorraine	François [II] de Lorraine comte de Vaudémont	father: Q505040 carries 6000000004333318285, and so does our tree | mother: Q242336 carries 6000000000770001331, and so does our tree
2	Q2066886	6000000001515228463	Hedvig Catharina von Fersen	Hedvig Catharina Charlotta De la Gardie	father: Q4157020 carries 6000000003579020143, and so does our tree | mother: Q2403800 carries 6000000001603193592, and so does our tree
2	Q20931362	6000000003005248691	Mary Lewis	Mary W. Lewis	father: Q20931381 carries 6000000003043802114, and so does our tree | mother: Q96090270 carries 6000000003043651365, and so does our tree
2	Q21106446	6000000002188166366	Матильда Туровская	Mechtilde Yaropolkovna von Wladimir	father: Q1343016 carries 6000000003098118619, and so does our tree | mother: Q18244659 carries 6000000007377482324, and so does our tree
2	Q2189043	6000000001500832829	Marie of Valois, Duchess of Bar	Marie de France duchesse consort de Bar	father: Q169992 carries 6000000004526603037, and so does our tree | mother: Q235487 carries 6000000004531774732, and so does our tree
2	Q2190643	6000000000114653280	Elvira of Castile, Queen of León	Elvira García de Castilla reina consorte de León	father: Q439138 carries 6000000012996575818, and so does our tree | mother: Q8263136 carries 6000000012996575824, and so does our tree
2	Q22222809	6000000000840029693	Greta Bonnier	Maria Margareta Bonnier	father: Q1732537 carries 6000000000840214421, and so does our tree | mother: Q19371176 carries 6000000007180520118, and so does our tree
2	Q2240022	6000000003827181413	Edmund Mortimer, 2nd Baron Mortimer	Edmund de Mortimer 2nd Baron Mortimer of Wigmore	father: Q934504 carries 6000000002090836914, and so does our tree | mother: Q939952 carries 6000000000350897136, and so does our tree
2	Q2278840	6000000003177905048	Isabella de Coucy	Isabella Plantagenet Countess of Bedford	father: Q129247 carries 6000000000202115160, and so does our tree | mother: Q229279 carries 6000000006275953110, and so does our tree
2	Q22918581	6000000015109747983	William de Croÿ	Guillaume de Croÿ	father: Q935822 carries 6000000013342502671, and so does our tree | mother: Q66087013 carries 6000000014113477910, and so does our tree
2	Q231742	6000000004532600932	Joan of Burgundy	Joan of Burgundy queen of France	father: Q503063 carries 6000000001500916916, and so does our tree | mother: Q237486 carries 6000000003950815381, and so does our tree
2	Q232522	6000000009756433107	Bertha of Burgundy	Berthe de Bourgogne reine consort de France	father: Q506442 carries 6000000000676856258, and so does our tree | mother: Q3053247 carries 6000000000469888989, and so does our tree
2	Q233704	6000000007036832770	Antonia Major	Antonia Major	father: Q51673 carries 6000000001336650473, and so does our tree | mother: Q229483 carries 6000000001336630486, and so does our tree
2	Q234533	6000000005953845689	Cornelia	Cornelia Scipionis Africana Minor	father: Q2253 carries 6000000005944438076, and so does our tree | mother: Q380862 carries 6000000001416347026, and so does our tree
2	Q234568	376406918790013422	Maria Theresa of Austria	Maria Theresa Francesca Giuseppa Giovanna Benedicta von Habsburg-Lothringen regina di Sardegna	father: Q309605 carries 376364131750011414, and so does our tree | mother: Q234941 carries 6000000004214235021, and so does our tree
2	Q235162	6000000008250988033	Infanta Maria Francisca of Portugal	Maria Francisca de Assis de Portugal	father: Q676301 carries 6000000002749967389, and so does our tree | mother: Q233603 carries 6000000007279679730, and so does our tree
2	Q235841	6000000001319649216	Renee of France	Renée de Valois-Orléans	father: Q58514 carries 6000000000440363134, and so does our tree | mother: Q201143 carries 6000000003219788977, and so does our tree
2	Q237501	6000000006444493674	Blanche of Valois	Blanche Marguerite de Valois	father: Q270438 carries 6000000000023930647, and so does our tree | mother: Q656859 carries 6000000001578912888, and so does our tree
2	Q23770630	6000000000506368644	Sforza I Sforza, 1st Marquess of Castell'Arquato	Sforza Sforza	father: Q61707745 carries 6000000010259447830, and so does our tree | mother: Q465405 carries 6000000010626509672, and so does our tree
2	Q2377871	6000000003827246108	Matilda of Brabant	Machteld van Brabant gravin van Holland	father: Q461045 carries 6000000002903773792, and so does our tree | mother: Q3455783 carries 6000000003026034126, and so does our tree
2	Q238227	6000000006727853775	Louise de Coligny	Louise de Coligny	father: Q204975 carries 6000000003151508258, and so does our tree | mother: Q2961031 carries 5641186401780037646, and so does our tree
2	Q238458	312092994390004595	Princess Augusta of Great Britain	Augusta Frederica Welf, Guelph	father: Q165349 carries 6000000003891739213, and so does our tree | mother: Q76967 carries 6000000003891753089, and so does our tree
2	Q2385877	6000000000337202370	Judith of Bohemia (d. 1230)	Judith Przemyslid de Bohemia	father: Q312938 carries 6000000006727869435, and so does our tree | mother: Q240860 carries 6000000007391051017, and so does our tree
2	Q2400853	6000000000186324525	William I of Geneva	Guillaume I de Genève	father: Q2624328 carries 6000000009573554456, and so does our tree | mother: Q61865658 carries 6000000009573495100, and so does our tree
2	Q24053435	6000000003146946278	Amicia FitzWilliam	Amice FitzWilliam suo jure 4th Countess of Gloucester	father: Q330360 carries 6000000000796862731, and so does our tree | mother: Q55973888 carries 6000000000175417426, and so does our tree
2	Q2406584	5271489675500023723	Urraca of Portugal	Urraca de Portugal rainha consorte de Leão	father: Q587697 carries 6000000002244370573, and so does our tree | mother: Q234234 carries 6000000000666780234, and so does our tree
2	Q24089269	6000000002188011456	Isabel le Despencer	Isabel le Despenser	father: Q2685455 carries 6000000003219694267, and so does our tree | mother: Q3802304 carries 6000000001625543412, and so does our tree
2	Q241245	6000000000138678323	Eleanor of Aragon	Leonor Trastámara reina consorte de Portugal	father: Q47412 carries 5665970332140110758, and so does our tree | mother: Q253830 carries 6000000000295751963, and so does our tree
2	Q2527958	6000000003087955559	Humphrey de Bohun, 4th Earl of Hereford	Humphrey de Bohun 4th Earl of Hereford	father: Q525813 carries 6000000001550129831, and so does our tree | mother: Q75241360 carries 6000000000652533635, and so does our tree
2	Q2531068	6000000002188399444	Heinrich Friedrich Karl of Württemberg	Heinrich Karl Friedrich von Württemberg Herzog	father: Q58052 carries 6000000000307254652, and so does our tree | mother: Q255759 carries 6000000000307282489, and so does our tree
2	Q254374	305976324250005669	Judith of Swabia	Judith of Swabia	father: Q153023 carries 5104803485940063952, and so does our tree | mother: Q262192 carries 6000000002043195323, and so does our tree
2	Q2554235	6000000004119938046	Sancha Sánchez of Pamplona	Sancha Sánchez de Navarra reina consorte de León	father: Q914160 carries 6000000003795473559, and so does our tree | mother: Q2288810 carries 6000000013503946568, and so does our tree
2	Q256983	6000000001588526562	Anne Mortimer, Countess of Cambridge	Anne de Mortimer Countess of Cambridge	father: Q953078 carries 6000000000340094202, and so does our tree | mother: Q4725569 carries 6000000001288435072, and so does our tree
2	Q266030	6000000006858830060	Julia Livia	Julia Livia	father: Q313737 carries 6000000008713427361, and so does our tree | mother: Q234665 carries 6000000007892332453, and so does our tree
2	Q266309	6000000002838974324	Robert	Robert Capet count of Clermont, prince du sang	father: Q346 carries 6000000002644652306, and so does our tree | mother: Q230889 carries 6000000000154158007, and so does our tree
2	Q2667226	6000000001504983220	Margaret of Brabant, Countess of Flanders	Margaretha van Brabant	father: Q541658 carries 5566580638230026755, and so does our tree | mother: Q2016555 carries 6000000000498433774, and so does our tree
2	Q2679598	6000000015652984021	George Booth, 1st Baron Delamer	George Booth 1st Baron Delamere	father: Q53346791 carries 6000000013322865725, and so does our tree | mother: Q75487917 carries 6000000013322874780, and so does our tree
2	Q269289	6000000003897519143	Anna of Saxe-Wittenberg	Anna von Sachsen-Wittenberg	father: Q598379 carries 5441266921810062407, and so does our tree | mother: Q21272287 carries 6000000006727823308, and so does our tree
2	Q269783	6000000003122340696	Agnes of Burgundy	Agnes de Bourgogne	father: Q298901 carries 6000000004526533002, and so does our tree | mother: Q271914 carries 6000000006444597314, and so does our tree
