store,geni_id,qid,language,label,kind,marker,vocabulary,position,remainder
geni,3204727,,label_en,<private> Svensson,marker,<private>,narrow,head,Svensson
geni,3204727,,label_mul,<private> Svensson,marker,<private>,narrow,head,Svensson
geni,3204774,,label_en,<private> Svensson,marker,<private>,narrow,head,Svensson
geni,3204774,,label_mul,<private> Svensson,marker,<private>,narrow,head,Svensson
geni,3204991,,label_en,<private> Bergman,marker,<private>,narrow,head,Bergman
geni,3204991,,label_mul,<private> Bergman,marker,<private>,narrow,head,Bergman
geni,3205042,,label_en,<private> Bergman,marker,<private>,narrow,head,Bergman
geni,3205042,,label_mul,<private> Bergman,marker,<private>,narrow,head,Bergman
geni,3205240,,label_en,<private> Svensson,marker,<private>,narrow,head,Svensson
geni,3205240,,label_mul,<private> Svensson,marker,<private>,narrow,head,Svensson
geni,3205295,,label_en,<private> Bergqvist,marker,<private>,narrow,head,Bergqvist
geni,3205295,,label_mul,<private> Bergqvist,marker,<private>,narrow,head,Bergqvist
geni,3205357,,label_en,<private> Sixtensson,marker,<private>,narrow,head,Sixtensson
geni,3205357,,label_mul,<private> Sixtensson,marker,<private>,narrow,head,Sixtensson
geni,3205495,,label_en,<private> Sixtensson,marker,<private>,narrow,head,Sixtensson
geni,3205495,,label_mul,<private> Sixtensson,marker,<private>,narrow,head,Sixtensson
geni,3205548,,label_en,<private> Sixtensson,marker,<private>,narrow,head,Sixtensson
geni,3205548,,label_mul,<private> Sixtensson,marker,<private>,narrow,head,Sixtensson
geni,3205720,,label_en,<private> Bergqvist,marker,<private>,narrow,head,Bergqvist
geni,3205720,,label_mul,<private> Bergqvist,marker,<private>,narrow,head,Bergqvist
geni,3205794,,label_en,<private> Bergqvist,marker,<private>,narrow,head,Bergqvist
geni,3205794,,label_mul,<private> Bergqvist,marker,<private>,narrow,head,Bergqvist
geni,3205845,,label_en,<private> Bergqvist,marker,<private>,narrow,head,Bergqvist
geni,3205845,,label_mul,<private> Bergqvist,marker,<private>,narrow,head,Bergqvist
geni,3205907,,label_en,<private> Bergqvist,marker,<private>,narrow,head,Bergqvist
geni,3205907,,label_mul,<private> Bergqvist,marker,<private>,narrow,head,Bergqvist
geni,320602173980004684,,label_en,Catherine unknown,marker,unknown,word,tail,Catherine
geni,320602173980004684,,label_mul,Catherine unknown,marker,unknown,word,tail,Catherine
geni,3206080,,label_en,<private> Svensson,marker,<private>,narrow,head,Svensson
geni,3206080,,label_mul,<private> Svensson,marker,<private>,narrow,head,Svensson
geni,3206136,,label_en,<private> Svensson,marker,<private>,narrow,head,Svensson
geni,3206136,,label_mul,<private> Svensson,marker,<private>,narrow,head,Svensson
geni,321383015100006349,,label_en,Private,marker,private,narrow,whole,
geni,321383015100006349,,label_mul,Private,marker,private,narrow,whole,
geni,321384650990001689,,label_en,Private,marker,private,narrow,whole,
geni,321384650990001689,,label_mul,Private,marker,private,narrow,whole,
geni,321398667950007234,,label_en,Private,marker,private,narrow,whole,
geni,321398667950007234,,label_mul,Private,marker,private,narrow,whole,
geni,321916472710007358,,label_en,Private,marker,private,narrow,whole,
geni,321916472710007358,,label_mul,Private,marker,private,narrow,whole,
geni,321923342210002342,,label_en,Private,marker,private,narrow,whole,
geni,321923342210002342,,label_mul,Private,marker,private,narrow,whole,
geni,321923998110002344,,label_en,<private>,marker,<private>,narrow,whole,
geni,321923998110002344,,label_mul,<private>,marker,<private>,narrow,whole,
geni,322570012480002360,,label_en,Private,marker,private,narrow,whole,
geni,322570012480002360,,label_mul,Private,marker,private,narrow,whole,
geni,322598895180007473,,label_en,Private,marker,private,narrow,whole,
geni,322598895180007473,,label_mul,Private,marker,private,narrow,whole,
geni,322599639270005162,,label_en,Private,marker,private,narrow,whole,
geni,322599639270005162,,label_mul,Private,marker,private,narrow,whole,
geni,322600177690005200,,label_en,Private,marker,private,narrow,whole,
geni,322600177690005200,,label_mul,Private,marker,private,narrow,whole,
geni,322600813950005160,,label_en,Private,marker,private,narrow,whole,
geni,322600813950005160,,label_mul,Private,marker,private,narrow,whole,
geni,322601694720005210,,label_en,Private,marker,private,narrow,whole,
geni,322601694720005210,,label_mul,Private,marker,private,narrow,whole,
geni,322601842440002439,,label_en,Private,marker,private,narrow,whole,
geni,322601842440002439,,label_mul,Private,marker,private,narrow,whole,
geni,322602108250006420,,label_en,Private,marker,private,narrow,whole,
geni,322602108250006420,,label_mul,Private,marker,private,narrow,whole,
geni,322602244510005176,,label_en,Private,marker,private,narrow,whole,
geni,322602244510005176,,label_mul,Private,marker,private,narrow,whole,
geni,322602409310006392,,label_en,Private,marker,private,narrow,whole,
geni,322602409310006392,,label_mul,Private,marker,private,narrow,whole,
geni,322602696730001927,,label_en,Private,marker,private,narrow,whole,
geni,322602696730001927,,label_mul,Private,marker,private,narrow,whole,
geni,3232359,,label_en,Private,marker,private,narrow,whole,
geni,3232359,,label_mul,Private,marker,private,narrow,whole,
geni,323539671870001230,,label_en,Private,marker,private,narrow,whole,
geni,323539671870001230,,label_mul,Private,marker,private,narrow,whole,
geni,325611623750005624,,label_en,Private,marker,private,narrow,whole,
geni,325611623750005624,,label_mul,Private,marker,private,narrow,whole,
geni,327471914310002844,,label_en,Private,marker,private,narrow,whole,
geni,327471914310002844,,label_mul,Private,marker,private,narrow,whole,
geni,327472720770006971,,label_en,Private,marker,private,narrow,whole,
geni,327472720770006971,,label_mul,Private,marker,private,narrow,whole,
geni,327474537380005325,,label_en,Private,marker,private,narrow,whole,
geni,327474537380005325,,label_mul,Private,marker,private,narrow,whole,
geni,327475479890006003,,label_en,Private,marker,private,narrow,whole,
geni,327475479890006003,,label_mul,Private,marker,private,narrow,whole,
geni,327476197230001932,,label_en,Private,marker,private,narrow,whole,
geni,327476197230001932,,label_mul,Private,marker,private,narrow,whole,
geni,327581465000006991,,label_en,Private,marker,private,narrow,whole,
geni,327581465000006991,,label_mul,Private,marker,private,narrow,whole,
geni,327582623170006950,,label_en,Private,marker,private,narrow,whole,
geni,327582623170006950,,label_mul,Private,marker,private,narrow,whole,
geni,327584700580005333,,label_en,Private,marker,private,narrow,whole,
geni,327584700580005333,,label_mul,Private,marker,private,narrow,whole,
geni,327585413600005360,,label_en,Private,marker,private,narrow,whole,
geni,327585413600005360,,label_mul,Private,marker,private,narrow,whole,
geni,327729309640006952,,label_en,<private> Petros,marker,<private>,narrow,head,Petros
geni,327729309640006952,,label_mul,<private> Petros,marker,<private>,narrow,head,Petros
geni,327731015950002849,,label_en,<private> Kidan,marker,<private>,narrow,head,Kidan
geni,327731015950002849,,label_mul,<private> Kidan,marker,<private>,narrow,head,Kidan
geni,327733330840006021,,label_en,Private,marker,private,narrow,whole,
geni,327733330840006021,,label_mul,Private,marker,private,narrow,whole,
geni,327734540790007902,,label_en,Private,marker,private,narrow,whole,
geni,327734540790007902,,label_mul,Private,marker,private,narrow,whole,
geni,327734731640004507,,label_en,Private,marker,private,narrow,whole,
geni,327734731640004507,,label_mul,Private,marker,private,narrow,whole,
geni,327734929120005337,,label_en,Private,marker,private,narrow,whole,
geni,327734929120005337,,label_mul,Private,marker,private,narrow,whole,
geni,327738625730005356,,label_en,Private,marker,private,narrow,whole,
geni,327738625730005356,,label_mul,Private,marker,private,narrow,whole,
geni,327748361870005352,,label_en,Private,marker,private,narrow,whole,
geni,327748361870005352,,label_mul,Private,marker,private,narrow,whole,
geni,328162971960002962,,label_en,Private,marker,private,narrow,whole,
geni,328162971960002962,,label_mul,Private,marker,private,narrow,whole,
geni,331630569670010443,,label_en,Private,marker,private,narrow,whole,
geni,331630569670010443,,label_mul,Private,marker,private,narrow,whole,
geni,331632520570010477,,label_en,Private,marker,private,narrow,whole,
geni,331632520570010477,,label_mul,Private,marker,private,narrow,whole,
geni,331632819860011385,,label_en,Private,marker,private,narrow,whole,
geni,331632819860011385,,label_mul,Private,marker,private,narrow,whole,
geni,331687297600002207,,label_en,<private> Haugvaldstad,marker,<private>,narrow,head,Haugvaldstad
geni,331687297600002207,,label_mul,<private> Haugvaldstad,marker,<private>,narrow,head,Haugvaldstad
geni,331687745430001660,,label_en,Private,marker,private,narrow,whole,
geni,331687745430001660,,label_mul,Private,marker,private,narrow,whole,
geni,331688615350011403,,label_en,Private,marker,private,narrow,whole,
geni,331688615350011403,,label_mul,Private,marker,private,narrow,whole,
geni,331688776700013382,,label_en,Private,marker,private,narrow,whole,
geni,331688776700013382,,label_mul,Private,marker,private,narrow,whole,
geni,331706290730001669,,label_en,<private> Hodnefjell,marker,<private>,narrow,head,Hodnefjell
geni,331706290730001669,,label_mul,<private> Hodnefjell,marker,<private>,narrow,head,Hodnefjell
geni,331706793460010470,,label_en,<private> Grindheim,marker,<private>,narrow,head,Grindheim
geni,331706793460010470,,label_mul,<private> Grindheim,marker,<private>,narrow,head,Grindheim
geni,331710373240001652,,label_en,<private> Hodnefjell,marker,<private>,narrow,head,Hodnefjell
geni,331710373240001652,,label_mul,<private> Hodnefjell,marker,<private>,narrow,head,Hodnefjell
geni,331710698990001654,,label_en,<private> Haugvaldstad,marker,<private>,narrow,head,Haugvaldstad
geni,331710698990001654,,label_mul,<private> Haugvaldstad,marker,<private>,narrow,head,Haugvaldstad
geni,331710927900011366,,label_en,<private> Grindheim,marker,<private>,narrow,head,Grindheim
geni,331710927900011366,,label_mul,<private> Grindheim,marker,<private>,narrow,head,Grindheim
geni,331710937910001650,,label_en,<private> Haugvaldstad,marker,<private>,narrow,head,Haugvaldstad
geni,331710937910001650,,label_mul,<private> Haugvaldstad,marker,<private>,narrow,head,Haugvaldstad
geni,331711495520011399,,label_en,<private> Hodnefjell,marker,<private>,narrow,head,Hodnefjell
geni,331711495520011399,,label_mul,<private> Hodnefjell,marker,<private>,narrow,head,Hodnefjell
geni,331712754950010429,,label_en,<private> Haugvaldstad,marker,<private>,narrow,head,Haugvaldstad
geni,331712754950010429,,label_mul,<private> Haugvaldstad,marker,<private>,narrow,head,Haugvaldstad
geni,331715718900013393,,label_en,<private> Hjelm,marker,<private>,narrow,head,Hjelm
geni,331715718900013393,,label_mul,<private> Hjelm,marker,<private>,narrow,head,Hjelm
geni,331726767930001653,,label_en,<private> Haugvaldstad,marker,<private>,narrow,head,Haugvaldstad
geni,331726767930001653,,label_mul,<private> Haugvaldstad,marker,<private>,narrow,head,Haugvaldstad
geni,331726899600010452,,label_en,<private> Haugvaldstad,marker,<private>,narrow,head,Haugvaldstad
geni,331726899600010452,,label_mul,<private> Haugvaldstad,marker,<private>,narrow,head,Haugvaldstad
geni,331728009450013341,,label_en,<private> Haugvaldstad,marker,<private>,narrow,head,Haugvaldstad
geni,331728009450013341,,label_mul,<private> Haugvaldstad,marker,<private>,narrow,head,Haugvaldstad
geni,331728443310011340,,label_en,<private> Haugvaldstad,marker,<private>,narrow,head,Haugvaldstad
geni,331728443310011340,,label_mul,<private> Haugvaldstad,marker,<private>,narrow,head,Haugvaldstad
geni,331729053930013340,,label_en,<private> Haugvaldstad,marker,<private>,narrow,head,Haugvaldstad
geni,331729053930013340,,label_mul,<private> Haugvaldstad,marker,<private>,narrow,head,Haugvaldstad
geni,331729169220013340,,label_en,<private> Haugvaldstad,marker,<private>,narrow,head,Haugvaldstad
geni,331729169220013340,,label_mul,<private> Haugvaldstad,marker,<private>,narrow,head,Haugvaldstad
geni,331729242240001635,,label_en,<private> Haugvaldstad,marker,<private>,narrow,head,Haugvaldstad
geni,331729242240001635,,label_mul,<private> Haugvaldstad,marker,<private>,narrow,head,Haugvaldstad
geni,331733183620013403,,label_en,<private> Hodnefjell,marker,<private>,narrow,head,Hodnefjell
geni,331733183620013403,,label_mul,<private> Hodnefjell,marker,<private>,narrow,head,Hodnefjell
geni,331743588980002278,,label_en,Private,marker,private,narrow,whole,
geni,331743588980002278,,label_mul,Private,marker,private,narrow,whole,
geni,331743714120013408,,label_en,Private,marker,private,narrow,whole,
geni,331743714120013408,,label_mul,Private,marker,private,narrow,whole,
geni,331771853000002299,,label_en,<private> Haugvaldstad,marker,<private>,narrow,head,Haugvaldstad
geni,331771853000002299,,label_mul,<private> Haugvaldstad,marker,<private>,narrow,head,Haugvaldstad
geni,331772522750013392,,label_en,Private,marker,private,narrow,whole,
geni,331772522750013392,,label_mul,Private,marker,private,narrow,whole,
geni,331772863630002302,,label_en,Private,marker,private,narrow,whole,
geni,331772863630002302,,label_mul,Private,marker,private,narrow,whole,
geni,331773782120002256,,label_en,Private,marker,private,narrow,whole,
geni,331773782120002256,,label_mul,Private,marker,private,narrow,whole,
geni,331802673760013430,,label_en,Private,marker,private,narrow,whole,
geni,331802673760013430,,label_mul,Private,marker,private,narrow,whole,
geni,331802948050013422,,label_en,Private,marker,private,narrow,whole,
geni,331802948050013422,,label_mul,Private,marker,private,narrow,whole,
geni,3320984,,label_en,Private,marker,private,narrow,whole,
geni,3320984,,label_mul,Private,marker,private,narrow,whole,
geni,3321229,,label_en,Private,marker,private,narrow,whole,
geni,3321229,,label_mul,Private,marker,private,narrow,whole,
geni,3321310,,label_en,Private,marker,private,narrow,whole,
geni,3321310,,label_mul,Private,marker,private,narrow,whole,
geni,3321330,,label_en,Private,marker,private,narrow,whole,
geni,3321330,,label_mul,Private,marker,private,narrow,whole,
geni,332190114000004397,,label_en,<private> Galta,marker,<private>,narrow,head,Galta
geni,332190114000004397,,label_mul,<private> Galta,marker,<private>,narrow,head,Galta
geni,332556803730005358,,label_en,Private,marker,private,narrow,whole,
geni,332556803730005358,,label_mul,Private,marker,private,narrow,whole,
geni,332556973690005331,,label_en,Private,marker,private,narrow,whole,
geni,332556973690005331,,label_mul,Private,marker,private,narrow,whole,
geni,332557094780005253,,label_en,Private,marker,private,narrow,whole,
geni,332557094780005253,,label_mul,Private,marker,private,narrow,whole,
geni,332557240900005360,,label_en,<private> Thorsen,marker,<private>,narrow,head,Thorsen
geni,332557240900005360,,label_mul,<private> Thorsen,marker,<private>,narrow,head,Thorsen
geni,332557512760005368,,label_en,<private> Rasmussen,marker,<private>,narrow,head,Rasmussen
geni,332557512760005368,,label_mul,<private> Rasmussen,marker,<private>,narrow,head,Rasmussen
geni,332557822210003787,,label_en,<private> Rasmussen,marker,<private>,narrow,head,Rasmussen
geni,332557822210003787,,label_mul,<private> Rasmussen,marker,<private>,narrow,head,Rasmussen
geni,332557964250003776,,label_en,<private> Rasmussen,marker,<private>,narrow,head,Rasmussen
